symbol	ensembl_id
ENSG00000216475	ENSG00000216475
RPL21P69	ENSG00000216480
ENSG00000216516	ENSG00000216516
EEF1GP6	ENSG00000216518
ENSG00000216519	ENSG00000216519
ENSG00000216523	ENSG00000216523
ENSG00000216548	ENSG00000216548
ENSG00000216613	ENSG00000216613
RPL27AP7	ENSG00000216616
ENSG00000216621	ENSG00000216621
GAPDHP72	ENSG00000216624
OR2W4P	ENSG00000216629
RPL7P25	ENSG00000216636
RPL7AP35	ENSG00000216639
ENSG00000216642	ENSG00000216642
GLRX3P2	ENSG00000216657
ENSG00000216663	ENSG00000216663
CCNYL3	ENSG00000216671
RPL8P1	ENSG00000216676
ENSG00000216687	ENSG00000216687
CIR1P3	ENSG00000216708
COX6A1P3	ENSG00000216710
MTND4P13	ENSG00000216713
RPL21P68	ENSG00000216718
ENSG00000216721	ENSG00000216721
NUDT19P3	ENSG00000216723
ANXA2P3	ENSG00000216740
HMGA1P7	ENSG00000216753
RPL6P17	ENSG00000216754
VN1R13P	ENSG00000216762
ENSG00000216775	ENSG00000216775
PRRC2CP1	ENSG00000216777
RPL7L1P20	ENSG00000216781
MTCH1P1	ENSG00000216802
ENSG00000216809	ENSG00000216809
ENSG00000216811	ENSG00000216811
RPS12P14	ENSG00000216813
R3HDM2P2	ENSG00000216817
TUBB2BP1	ENSG00000216819
ZNF736P10Y	ENSG00000216824
FGF7P4	ENSG00000216829
RBMXP1	ENSG00000216835
ENSG00000216844	ENSG00000216844
MTCYBP36	ENSG00000216853
RPL17P26	ENSG00000216854
DHFRP5	ENSG00000216859
RPS2P55	ENSG00000216866
RPL22P12	ENSG00000216867
ZNF603P	ENSG00000216901
RPL31P32	ENSG00000216902
SOCS5P5	ENSG00000216904
ENSG00000216906	ENSG00000216906
TNPO3P2	ENSG00000216913
GPR89P	ENSG00000216915
RPL15P9	ENSG00000216917
RPL7P58	ENSG00000216938
ENSG00000216966	ENSG00000216966
RPL21P65	ENSG00000216977
HSPD1P10	ENSG00000216990
CYP2AC1P	ENSG00000216998
ENSG00000217004	ENSG00000217004
RPL10P1	ENSG00000217026
TPT1P4	ENSG00000217027
RPS18P8	ENSG00000217030
ENSG00000217041	ENSG00000217041
MTCO3P31	ENSG00000217044
ENSG00000217060	ENSG00000217060
ENSG00000217067	ENSG00000217067
ENSG00000217078	ENSG00000217078
MTCO2P33	ENSG00000217083
HMGB3P19	ENSG00000217085
RPS29P13	ENSG00000217089
PPIAP31	ENSG00000217094
ENSG00000217120	ENSG00000217120
RPS10P13	ENSG00000217130
ENSG00000217135	ENSG00000217135
ENSG00000217139	ENSG00000217139
LARP1P1	ENSG00000217159
MTCO2P31	ENSG00000217160
ANKRD18EP	ENSG00000217165
MTHFD2P2	ENSG00000217169
FAM136FP	ENSG00000217178
MTCYBP2	ENSG00000217179
RPL21P63	ENSG00000217181
ENSG00000217195	ENSG00000217195
TFGP1	ENSG00000217227
GSTA12P	ENSG00000217228
ENSG00000217231	ENSG00000217231
RPL34P16	ENSG00000217239
CBX3P9	ENSG00000217241
POM121L4P	ENSG00000217261
TXNP7	ENSG00000217268
RAB1AP2	ENSG00000217272
ENSG00000217275	ENSG00000217275
SSBP3P6	ENSG00000217289
UQCRFS1P3	ENSG00000217314
OR2W2P	ENSG00000217315
PRELID1P1	ENSG00000217325
SSXP10	ENSG00000217330
ENSG00000217331	ENSG00000217331
ENSG00000217334	ENSG00000217334
TUBB4BP7	ENSG00000217372
AK4P5	ENSG00000217377
RPL21P61	ENSG00000217379
PSMC1P11	ENSG00000217385
RPS4XP9	ENSG00000217404
PRELID1P2	ENSG00000217408
DDX18P3	ENSG00000217414
ISCA1P1	ENSG00000217416
ENSG00000217447	ENSG00000217447
ENSG00000217477	ENSG00000217477
HMGB1P17	ENSG00000217482
ENSG00000217483	ENSG00000217483
ENSG00000217488	ENSG00000217488
ENSG00000217495	ENSG00000217495
ENSG00000217512	ENSG00000217512
ENSG00000217514	ENSG00000217514
RPS16P5	ENSG00000217527
IQCB2P	ENSG00000217539
ENSG00000217557	ENSG00000217557
CRIPTOP4	ENSG00000217566
ENSG00000217576	ENSG00000217576
MDH1P2	ENSG00000217585
ENSG00000217612	ENSG00000217612
YWHAZP10	ENSG00000217624
ENSG00000217631	ENSG00000217631
PTGES3P2	ENSG00000217643
ENSG00000217644	ENSG00000217644
H2BC16P	ENSG00000217646
PARLP2	ENSG00000217648
PIMREGP3	ENSG00000217653
UBE2V1P15	ENSG00000217680
RPS3AP24	ENSG00000217684
NUS1P4	ENSG00000217686
SERPINB8P1	ENSG00000217707
RPS10P3	ENSG00000217716
NDUFB4P4	ENSG00000217718
CCT7P1	ENSG00000217733
ENSG00000217746	ENSG00000217746
NDUFAB1P1	ENSG00000217767
ENSG00000217769	ENSG00000217769
FEM1AP3	ENSG00000217770
ENSG00000217776	ENSG00000217776
LDHAL6FP	ENSG00000217783
ENSG00000217786	ENSG00000217786
ASS1P9	ENSG00000217791
ENSG00000217801	ENSG00000217801
UBE2D3P5	ENSG00000217805
FAT1P1	ENSG00000217809
HNRNPDP2	ENSG00000217811
SNRPEP6	ENSG00000217824
RBMXP5	ENSG00000217835
H4C10P	ENSG00000217862
OR4F7P	ENSG00000217874
ENSG00000217878	ENSG00000217878
KRT18P48	ENSG00000217889
ZNF839P1	ENSG00000217896
HSPE1P8	ENSG00000217897
SEPTIN14P6	ENSG00000217929
NOC2LP2	ENSG00000217950
KRT19P1	ENSG00000218014
ZKSCAN8P2	ENSG00000218016
THAP12P5	ENSG00000218020
ELF2P2	ENSG00000218027
ENSG00000218029	ENSG00000218029
ENSG00000218048	ENSG00000218048
RPL31P33	ENSG00000218049
ADAMTS7P4	ENSG00000218052
RSL24D1P1	ENSG00000218069
PERPP3	ENSG00000218073
DNAJA1P4	ENSG00000218089
EXOSC8P1	ENSG00000218107
ENSG00000218125	ENSG00000218125
ERHP2	ENSG00000218143
KRT18P22	ENSG00000218153
ENSG00000218173	ENSG00000218173
ENSG00000218175	ENSG00000218175
SLC25A5P7	ENSG00000218180
KRT8P43	ENSG00000218186
ENSG00000218187	ENSG00000218187
POM121L14P	ENSG00000218189
HLFP1	ENSG00000218194
RPS20P32	ENSG00000218198
RPS27AP11	ENSG00000218208
FTH1P26	ENSG00000218213
TATDN2P2	ENSG00000218226
ENSG00000218227	ENSG00000218227
NEPNP	ENSG00000218233
RPA3P2	ENSG00000218261
RPS4XP7	ENSG00000218265
ENSG00000218274	ENSG00000218274
H2AC9P	ENSG00000218281
MORF4L1P1	ENSG00000218283
RPL22P14	ENSG00000218300
ENSG00000218313	ENSG00000218313
MTMR9P1	ENSG00000218337
HNRNPA1P1	ENSG00000218347
LYPLA1P3	ENSG00000218350
RPS3AP23	ENSG00000218351
SUMO2P13	ENSG00000218359
SLC25A20P1	ENSG00000218363
ENSG00000218410	ENSG00000218410
ENSG00000218418	ENSG00000218418
NDUFS5P1	ENSG00000218424
ENSG00000218426	ENSG00000218426
NIP7P3	ENSG00000218428
HNRNPA1P19	ENSG00000218454
RPS27P15	ENSG00000218459
RPS25P7	ENSG00000218472
ACTG1P18	ENSG00000218475
RPL6P18	ENSG00000218476
ENSG00000218483	ENSG00000218483
FCF1P10	ENSG00000218490
ENSG00000218499	ENSG00000218499
H2AZP3	ENSG00000218502
SPTLC1P2	ENSG00000218512
ENSG00000218520	ENSG00000218520
ITGAEP1	ENSG00000218521
ENSG00000218536	ENSG00000218536
OR4K12P	ENSG00000218549
ENSG00000218561	ENSG00000218561
ENSG00000218565	ENSG00000218565
HNRNPA1P37	ENSG00000218574
ANKRD18FP	ENSG00000218577
GAPDHP63	ENSG00000218582
ENSG00000218586	ENSG00000218586
ENSG00000218596	ENSG00000218596
ENSG00000218617	ENSG00000218617
ENSG00000218631	ENSG00000218631
RPL7P28	ENSG00000218632
RPL5P20	ENSG00000218643
BRD7P4	ENSG00000218676
ENSG00000218682	ENSG00000218682
RPL5P21	ENSG00000218689
H2AC10P	ENSG00000218690
ST13P16	ENSG00000218698
ENSG00000218713	ENSG00000218713
RPL12P23	ENSG00000218716
B3GALNT2P1	ENSG00000218725
KRT18P44	ENSG00000218728
ENSG00000218730	ENSG00000218730
ENSG00000218732	ENSG00000218732
DBIP1	ENSG00000218748
RPL36P9	ENSG00000218749
RPL18AP8	ENSG00000218754
ENSG00000218757	ENSG00000218757
ENSG00000218766	ENSG00000218766
FAM8A6P	ENSG00000218772
MTATP6P31	ENSG00000218776
HSPD1P16	ENSG00000218792
ENSG00000218793	ENSG00000218793
GSTM2P1	ENSG00000218803
AP3S1P1	ENSG00000218806
ENSG00000218809	ENSG00000218809
ENSG00000218813	ENSG00000218813
ENSG00000218834	ENSG00000218834
ENSG00000218857	ENSG00000218857
CNN3P1	ENSG00000218868
SLC25A6P6	ENSG00000218870
ENSG00000218872	ENSG00000218872
NUFIP1P1	ENSG00000218890
SUMO2P12	ENSG00000218893
TUBB8P2	ENSG00000218896
PTMAP3	ENSG00000218902
NACAP7	ENSG00000218965
IMPDH1P9	ENSG00000218976
FTH1P15	ENSG00000218980
ANKRD39P1	ENSG00000218986
CCNG1P1	ENSG00000218991
ARL4AP5	ENSG00000218996
RPS15AP19	ENSG00000219023
RPS3AP2	ENSG00000219027
ENSG00000219039	ENSG00000219039
TRIM51FP	ENSG00000219061
SOD1P1	ENSG00000219074
NPM1P37	ENSG00000219085
MTND4LP19	ENSG00000219087
ENSG00000219088	ENSG00000219088
DHFRP6	ENSG00000219095
HNRNPA3P12	ENSG00000219102
RPL21P19	ENSG00000219133
RPL23AP48	ENSG00000219135
TYMSP1	ENSG00000219139
RPS4XP8	ENSG00000219146
PPIAP87	ENSG00000219149
ENSG00000219150	ENSG00000219150
HMGB1P20	ENSG00000219163
FTH1P19	ENSG00000219186
CACYBPP3	ENSG00000219188
ENSG00000219190	ENSG00000219190
ENSG00000219201	ENSG00000219201
RPL12P47	ENSG00000219222
ENSG00000219240	ENSG00000219240
AMZ2P2	ENSG00000219249
RPS6P7	ENSG00000219253
NPM1P38	ENSG00000219257
OR2E1P	ENSG00000219262
DNAJC2P1	ENSG00000219273
RPS20P2	ENSG00000219274
VN1R8P	ENSG00000219280
ENSG00000219284	ENSG00000219284
PIP5K1P1	ENSG00000219294
MRPL42P3	ENSG00000219297
ENSG00000219298	ENSG00000219298
ENSG00000219302	ENSG00000219302
ESDP1	ENSG00000219314
ENSG00000219329	ENSG00000219329
RPL31P52	ENSG00000219355
RPSAP72	ENSG00000219361
ZNF299P	ENSG00000219368
ENSG00000219375	ENSG00000219375
ENSG00000219384	ENSG00000219384
ATF1P1	ENSG00000219387
ENSG00000219391	ENSG00000219391
ZNF602P	ENSG00000219392
HSPA8P15	ENSG00000219395
NGRNP4	ENSG00000219404
ENSG00000219409	ENSG00000219409
MBL3P	ENSG00000219430
BTBD10P2	ENSG00000219433
RPL23P8	ENSG00000219451
ENSG00000219453	ENSG00000219453
RPSAP42	ENSG00000219463
RPS2P29	ENSG00000219470
ENSG00000219487	ENSG00000219487
TPT1P8	ENSG00000219491
ENSG00000219492	ENSG00000219492
ENSG00000219500	ENSG00000219500
FTH1P8	ENSG00000219507
ENSG00000219529	ENSG00000219529
SELENOKP2	ENSG00000219532
RPL17P25	ENSG00000219547
ENSG00000219549	ENSG00000219549
ENSG00000219553	ENSG00000219553
ENSG00000219559	ENSG00000219559
ZPR1P1	ENSG00000219565
NGRNP2	ENSG00000219575
HNRNPA1P58	ENSG00000219582
NCSTNP1	ENSG00000219592
ENSG00000219604	ENSG00000219604
HIGD1AP16	ENSG00000219608
ENSG00000219619	ENSG00000219619
ENSG00000219622	ENSG00000219622
CYCSP17	ENSG00000219627
BMPR1AP1	ENSG00000219642
GCNT1P4	ENSG00000219653
ENSG00000219666	ENSG00000219666
BECN1P2	ENSG00000219669
ENSG00000219681	ENSG00000219681
NUP50P2	ENSG00000219682
FGF7P8	ENSG00000219693
ENSG00000219699	ENSG00000219699
PTCHD3P3	ENSG00000219700
ENSG00000219702	ENSG00000219702
RAP1BP3	ENSG00000219703
MARK2P18	ENSG00000219712
RPL26P20	ENSG00000219722
NUP50P4	ENSG00000219736
CD83P1	ENSG00000219738
RPL32P16	ENSG00000219747
ENSG00000219755	ENSG00000219755
ENSG00000219757	ENSG00000219757
ENSG00000219758	ENSG00000219758
VN1R11P	ENSG00000219770
RPSAP45	ENSG00000219773
RPL21P67	ENSG00000219776
ENSG00000219784	ENSG00000219784
OSTCP6	ENSG00000219790
PPIAP9	ENSG00000219797
ATP5PBP6	ENSG00000219806
ARF1P1	ENSG00000219807
RPL23AP47	ENSG00000219814
RPL31P28	ENSG00000219863
ENSG00000219867	ENSG00000219867
BRK1P1	ENSG00000219870
GAPDHP42	ENSG00000219881
ZSCAN12P1	ENSG00000219891
RPL35P3	ENSG00000219902
ENSG00000219928	ENSG00000219928
GAPDHP67	ENSG00000219930
RPL12P8	ENSG00000219932
SPTLC1P3	ENSG00000219940
KRT18P50	ENSG00000219941
ENSG00000219951	ENSG00000219951
BTF3P7	ENSG00000219986
ENSG00000219992	ENSG00000219992
RPS26P29	ENSG00000219993
ENSG00000220030	ENSG00000220030
RPL7P27	ENSG00000220069
ENSG00000220076	ENSG00000220076
LAP3P1	ENSG00000220091
ENSG00000220105	ENSG00000220105
RPL21P64	ENSG00000220110
MTCYBP4	ENSG00000220113
MRPL32P1	ENSG00000220125
ENSG00000220130	ENSG00000220130
ENSG00000220131	ENSG00000220131
CPSF1P2	ENSG00000220132
ENSG00000220139	ENSG00000220139
ENSG00000220154	ENSG00000220154
HNRNPA1P12	ENSG00000220157
MTRES1P1	ENSG00000220181
HMGB3P18	ENSG00000220184
ENSG00000220204	ENSG00000220204
OR4F1P	ENSG00000220212
RPS24P12	ENSG00000220237
ENSG00000220240	ENSG00000220240
ZNF402P	ENSG00000220248
ACTBP8	ENSG00000220267
ENSG00000220291	ENSG00000220291
HNRNPH1P1	ENSG00000220305
RPL35AP18	ENSG00000220311
H2BC19P	ENSG00000220323
ENSG00000220326	ENSG00000220326
MTCO1P56	ENSG00000220340
PPIAP74	ENSG00000220343
H3P28	ENSG00000220347
GPR166P	ENSG00000220349
ENSG00000220370	ENSG00000220370
GSTA8P	ENSG00000220377
KRT8P42	ENSG00000220378
FCF1P5	ENSG00000220392
PTPN11P3	ENSG00000220412
TUBB3P1	ENSG00000220418
ENSG00000220446	ENSG00000220446
ENSG00000220447	ENSG00000220447
RPS3P4	ENSG00000220472
SLC25A51P1	ENSG00000220483
YAP1P1	ENSG00000220494
EIF4EBP2P3	ENSG00000220505
ENSG00000220506	ENSG00000220506
MTND4LP20	ENSG00000220514
PGAM1P10	ENSG00000220515
ASS1P1	ENSG00000220517
ENSG00000220522	ENSG00000220522
ENSG00000220537	ENSG00000220537
ENSG00000220540	ENSG00000220540
PPIHP2	ENSG00000220541
RPL5P19	ENSG00000220553
ENSG00000220556	ENSG00000220556
HMGB1P13	ENSG00000220557
PKMP3	ENSG00000220563
VN1R12P	ENSG00000220581
RPL35P2	ENSG00000220583
DDX18P6	ENSG00000220585
TUBBP9	ENSG00000220586
SSR1P1	ENSG00000220598
ENSG00000220600	ENSG00000220600
RPL34P14	ENSG00000220614
KRASP1	ENSG00000220635
ENSG00000220643	ENSG00000220643
ENSG00000220660	ENSG00000220660
RCC2P7	ENSG00000220666
TFB2MP1	ENSG00000220685
RPL17P23	ENSG00000220694
ENSG00000220695	ENSG00000220695
OR1F12P	ENSG00000220721
ENSG00000220725	ENSG00000220725
H3P27	ENSG00000220730
MTND3P20	ENSG00000220733
CMPK1P1	ENSG00000220734
ENSG00000220739	ENSG00000220739
RPL5P18	ENSG00000220744
C11orf98P2	ENSG00000220745
ISG20L2P1	ENSG00000220748
RPL21P28	ENSG00000220749
VN1R10P	ENSG00000220758
BOLA2P3	ENSG00000220771
RPSAP44	ENSG00000220773
RPL21P119	ENSG00000220793
LINC01881	ENSG00000220804
NDUFA5P9	ENSG00000220831
RPL21P16	ENSG00000220842
RPS18P9	ENSG00000220848
HSPE1P26	ENSG00000220867
MRPL35P1	ENSG00000220868
DNAJC19P6	ENSG00000220871
H3C9P	ENSG00000220875
MESTP1	ENSG00000220884
ENSG00000220913	ENSG00000220913
ENSG00000220918	ENSG00000220918
ENSG00000220920	ENSG00000220920
OSTCP4	ENSG00000220924
HNRNPA1P41	ENSG00000220937
ENSG00000220949	ENSG00000220949
ENSG00000220960	ENSG00000220960
ENSG00000220986	ENSG00000220986
SNORD88C	ENSG00000220988
RNU6ATAC29P	ENSG00000221015
MIR1323	ENSG00000221017
RNU6ATAC19P	ENSG00000221023
MIR1250	ENSG00000221025
MIR1231	ENSG00000221028
ENSG00000221031	ENSG00000221031
MIR1272	ENSG00000221033
MIR1193	ENSG00000221036
RNU6ATAC7P	ENSG00000221038
MIR1286	ENSG00000221039
ENSG00000221042	ENSG00000221042
RNU6ATAC38P	ENSG00000221046
MIR1266	ENSG00000221052
MIR1302-3	ENSG00000221055
RNU6ATAC6P	ENSG00000221059
ENSG00000221060	ENSG00000221060
MIR1296	ENSG00000221063
MIR1233-2	ENSG00000221065
SNORD111	ENSG00000221066
MIR320D2	ENSG00000221081
ENSG00000221083	ENSG00000221083
MIR1302-5	ENSG00000221091
ENSG00000221093	ENSG00000221093
SNORA11B	ENSG00000221102
RNU6ATAC30P	ENSG00000221114
SNORD110	ENSG00000221116
MIR1224	ENSG00000221120
ENSG00000221139	ENSG00000221139
ENSG00000221148	ENSG00000221148
SNORA11F	ENSG00000221164
MIR1207	ENSG00000221176
ENSG00000221184	ENSG00000221184
MIR548M	ENSG00000221187
MIR1184-2	ENSG00000221190
MIR1253	ENSG00000221200
MIR1262	ENSG00000221203
RNU6ATAC15P	ENSG00000221206
MIR548E	ENSG00000221214
RNU6ATAC27P	ENSG00000221216
MIR1305	ENSG00000221227
MIR548L	ENSG00000221230
MIR1285-2	ENSG00000221238
MIR1258	ENSG00000221240
SNORD88A	ENSG00000221241
ENSG00000221245	ENSG00000221245
MIR1263	ENSG00000221251
RNU6ATAC37P	ENSG00000221255
MIR1208	ENSG00000221261
MIR548P	ENSG00000221263
MIR1284	ENSG00000221264
MIR1255A	ENSG00000221265
MIR1302-8	ENSG00000221269
MIR1237	ENSG00000221273
MIR548I2	ENSG00000221275
MIR1289-2	ENSG00000221287
MIR663B	ENSG00000221288
MIR548T	ENSG00000221296
ENSG00000221300	ENSG00000221300
SNORA79	ENSG00000221303
MIR548I3	ENSG00000221305
MIR1200	ENSG00000221325
MIR548Q	ENSG00000221331
MIR548K	ENSG00000221333
RNU6ATAC18P	ENSG00000221340
MIR548F5	ENSG00000221348
MIR1288	ENSG00000221355
RNU6ATAC20P	ENSG00000221363
MIR1228	ENSG00000221365
MIR548G	ENSG00000221369
MIR1265	ENSG00000221371
RNU6ATAC23P	ENSG00000221375
SNORD88B	ENSG00000221381
RNU6ATAC8P	ENSG00000221387
MIR1295A	ENSG00000221390
MIR1302-6	ENSG00000221393
MIR1229	ENSG00000221394
ENSG00000221398	ENSG00000221398
SNORD3J	ENSG00000221400
MIR320B2	ENSG00000221406
MIR1238	ENSG00000221410
MIR1227	ENSG00000221411
SNORA81	ENSG00000221420
MIR1283-1	ENSG00000221421
MIR1294	ENSG00000221430
MIR548F3	ENSG00000221436
RNU4ATAC16P	ENSG00000221439
RNU6ATAC31P	ENSG00000221440
MIR548F4	ENSG00000221442
MIR1301	ENSG00000221445
MIR1202	ENSG00000221456
SNORA11C	ENSG00000221459
MIR1277	ENSG00000221463
MIR1271	ENSG00000221464
MIR548AJ2	ENSG00000221466
RNU6ATAC11P	ENSG00000221468
SNORA11D	ENSG00000221475
MIR1827	ENSG00000221476
MIR1251	ENSG00000221479
SNORA2C	ENSG00000221491
MIR320C1	ENSG00000221493
MIR548I4	ENSG00000221494
ENSG00000221498	ENSG00000221498
SNORD100	ENSG00000221500
MIR1245A	ENSG00000221502
RNU6ATAC40P	ENSG00000221507
MIR548O	ENSG00000221510
SNORD111B	ENSG00000221514
RNU6ATAC16P	ENSG00000221518
MIR1285-1	ENSG00000221520
MIR1185-1	ENSG00000221525
RNU6ATAC41P	ENSG00000221527
MIR1184-1	ENSG00000221533
MIR548H1	ENSG00000221537
SNORD99	ENSG00000221539
MIR1180	ENSG00000221540
MIR1255B2	ENSG00000221545
MIR1283-2	ENSG00000221548
MIR1303	ENSG00000221552
RNU6ATAC10P	ENSG00000221562
MIR1269A	ENSG00000221563
RNU6ATAC42P	ENSG00000221564
RNU6ATAC33P	ENSG00000221574
RNU6ATAC21P	ENSG00000221583
MIR1226	ENSG00000221585
MIR1261	ENSG00000221586
MIR548F1	ENSG00000221594
MIR1249	ENSG00000221598
RNU4ATAC2P	ENSG00000221601
MIR1184-3	ENSG00000221603
MIR1293	ENSG00000221604
ENSG00000221611	ENSG00000221611
MIR1185-2	ENSG00000221614
MIR548H4	ENSG00000221616
MIR1302-4	ENSG00000221628
MIR1179	ENSG00000221630
MIR1276	ENSG00000221634
ENSG00000221639	ENSG00000221639
MIR1268A	ENSG00000221641
SNORA77	ENSG00000221643
MIR1233-1	ENSG00000221649
MIR1267	ENSG00000221650
MIR1225	ENSG00000221656
MIR1290	ENSG00000221662
MIR548N	ENSG00000221669
RNU6ATAC	ENSG00000221676
MIR1278	ENSG00000221680
MIR1275	ENSG00000221697
MIR548H3	ENSG00000221698
MIR302E	ENSG00000221703
SNORA11E	ENSG00000221705
MIR1298	ENSG00000221710
ENSG00000221711	ENSG00000221711
SNORA11	ENSG00000221716
SNORA3C	ENSG00000221719
RNU6ATAC25P	ENSG00000221725
MIR548I1	ENSG00000221737
MIR1203	ENSG00000221739
SNORD93	ENSG00000221740
MIR1197	ENSG00000221745
SNORA11G	ENSG00000221750
ENSG00000221753	ENSG00000221753
MIR1260A	ENSG00000221754
MIR548J	ENSG00000221760
MIR1289-1	ENSG00000221763
MIR1302-7	ENSG00000221768
MIR1205	ENSG00000221771
MIR548F2	ENSG00000221782
MIR1183	ENSG00000221783
MIR1252	ENSG00000221788
MIR1282	ENSG00000221792
MIR548H2	ENSG00000221801
SNORD23	ENSG00000221803
RNU6ATAC34P	ENSG00000221806
MIR1256	ENSG00000221808
DPP3P2	ENSG00000221844
ENSG00000221849	ENSG00000221849
ENSG00000221857	ENSG00000221857
MRPS21P3	ENSG00000221879
FAM218BP	ENSG00000221891
DENND10P1	ENSG00000221930
KIR2DS4	ENSG00000221957
TTC4P1	ENSG00000221971
ENSG00000222024	ENSG00000222024
RNU6-1165P	ENSG00000222051
RNA5SP177	ENSG00000222054
RNU4-62P	ENSG00000222057
RNU4-86P	ENSG00000222067
RN7SKP154	ENSG00000222068
RN7SKP285	ENSG00000222069
MIR1915	ENSG00000222071
RNU2-3P	ENSG00000222076
RN7SKP110	ENSG00000222078
RNU6-721P	ENSG00000222087
RNU6-908P	ENSG00000222092
RNU2-65P	ENSG00000222094
ENSG00000222095	ENSG00000222095
RN7SKP32	ENSG00000222099
RN7SKP232	ENSG00000222102
RN7SKP117	ENSG00000222107
RNA5SP317	ENSG00000222108
RN7SKP148	ENSG00000222111
RN7SKP16	ENSG00000222112
RNU6-985P	ENSG00000222114
RNA5SP487	ENSG00000222118
RNU6-648P	ENSG00000222122
RNA5SP390	ENSG00000222123
RNU2-9P	ENSG00000222126
RNA5SP36	ENSG00000222129
RNU6-380P	ENSG00000222139
RNU4-37P	ENSG00000222146
RNY4P30	ENSG00000222148
RNA5SP239	ENSG00000222150
RN7SKP218	ENSG00000222154
RN7SKP151	ENSG00000222162
RN7SKP266	ENSG00000222164
RNU6-257P	ENSG00000222170
RN7SKP146	ENSG00000222174
RNU4-30P	ENSG00000222177
RNA5SP181	ENSG00000222178
RN7SKP26	ENSG00000222179
RNA5SP156	ENSG00000222182
ENSG00000222185	ENSG00000222185
RNU4-26P	ENSG00000222202
RNA5SP266	ENSG00000222205
RNA5SP407	ENSG00000222207
RNA5SP129	ENSG00000222208
RNA5SP56	ENSG00000222209
RN7SKP65	ENSG00000222210
RNU6-588P	ENSG00000222213
RN7SKP129	ENSG00000222220
RNU2-17P	ENSG00000222222
RNU6-447P	ENSG00000222225
RNA5SP158	ENSG00000222230
RNU2-54P	ENSG00000222231
RNA5SP89	ENSG00000222232
RNA5SP163	ENSG00000222236
RNU2-43P	ENSG00000222238
RN7SKP156	ENSG00000222240
RNA5SP431	ENSG00000222244
MIR1471	ENSG00000222246
RNA5SP201	ENSG00000222248
RNU6-262P	ENSG00000222249
RNA5SP95	ENSG00000222251
RNU6-101P	ENSG00000222255
RN7SKP199	ENSG00000222257
RN7SKP114	ENSG00000222259
RNU6-757P	ENSG00000222266
RNU6-892P	ENSG00000222267
RNA5SP425	ENSG00000222268
RNU2-33P	ENSG00000222276
RN7SKP111	ENSG00000222281
RNU6-584P	ENSG00000222282
RNA5SP193	ENSG00000222285
RNU6-1043P	ENSG00000222287
RNU2-36P	ENSG00000222293
RNU6-1156P	ENSG00000222297
RNU2-21P	ENSG00000222300
RNA5SP371	ENSG00000222302
RNU6-935P	ENSG00000222303
RNA5SP198	ENSG00000222308
RNA5SP178	ENSG00000222312
RN7SKP267	ENSG00000222313
RNU6-1118P	ENSG00000222314
RNA5SP118	ENSG00000222317
RNU6-1050P	ENSG00000222320
MIR1912	ENSG00000222321
RNU6-855P	ENSG00000222327
RNU2-2P	ENSG00000222328
RNU6-1076P	ENSG00000222329
RN7SKP225	ENSG00000222337
RNU6-174P	ENSG00000222338
RN7SKP139	ENSG00000222343
RNU6-613P	ENSG00000222344
SNORD19C	ENSG00000222345
RNA5SP237	ENSG00000222346
RNY1P15	ENSG00000222351
RN7SKP221	ENSG00000222352
RNU2-29P	ENSG00000222355
RNU6-710P	ENSG00000222356
RNU2-20P	ENSG00000222357
RNU6-355P	ENSG00000222359
RNU6-1186P	ENSG00000222361
RNU4-34P	ENSG00000222363
SNORD12B	ENSG00000222365
SNORA36B	ENSG00000222370
RN7SKP202	ENSG00000222371
RN7SKP127	ENSG00000222375
RN7SKP152	ENSG00000222376
RNA5SP44	ENSG00000222378
RNA5SP203	ENSG00000222383
RN7SKP158	ENSG00000222385
RN7SKP86	ENSG00000222386
RNU2-28P	ENSG00000222389
RN7SKP229	ENSG00000222397
RNU6-554P	ENSG00000222398
RNU6-791P	ENSG00000222399
RN7SKP281	ENSG00000222404
RNU4-65P	ENSG00000222405
RNA5SP80	ENSG00000222407
RN7SKP125	ENSG00000222413
RNU2-59P	ENSG00000222414
RNA5SP274	ENSG00000222416
RNA5SP113	ENSG00000222418
RNA5SP511	ENSG00000222419
RNU2-50P	ENSG00000222426
RNA5SP338	ENSG00000222427
RNA5SP231	ENSG00000222428
RNU6-955P	ENSG00000222429
RNU6-141P	ENSG00000222431
RN7SKP278	ENSG00000222436
RNU6-1077P	ENSG00000222438
RNU6-994P	ENSG00000222439
RNU2-26P	ENSG00000222440
RN7SKP56	ENSG00000222445
RN7SKP150	ENSG00000222448
RNU6-1140P	ENSG00000222449
RN7SKP143	ENSG00000222451
RN7SKP59	ENSG00000222452
RNA5SP296	ENSG00000222455
RNU6-121P	ENSG00000222457
RNA5SP293	ENSG00000222459
RN7SKP271	ENSG00000222460
RNU2-5P	ENSG00000222465
RNA5SP261	ENSG00000222468
RN7SKP7	ENSG00000222472
RNU2-23P	ENSG00000222477
RNU6-77P	ENSG00000222486
RNU6-285P	ENSG00000222488
SNORA79B	ENSG00000222489
RNU6-712P	ENSG00000222490
RN7SKP200	ENSG00000222496
RN7SKP177	ENSG00000222499
RNA5SP475	ENSG00000222500
RNU4-25P	ENSG00000222501
RN7SKP223	ENSG00000222514
RN7SKP240	ENSG00000222515
RNA5SP451	ENSG00000222520
RNU6-519P	ENSG00000222522
RN7SKP109	ENSG00000222524
